IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
168.138.196.164,2083,2083,true,HKG,Asia Pacific,Hong Kong,161,6.37
140.238.60.177,2095,2095,false,NRT,Asia Pacific,Tokyo,100,6.36
141.147.178.135,8880,8880,false,HKG,Asia Pacific,Hong Kong,168,6.35
140.238.61.78,2086,2086,false,NRT,Asia Pacific,Tokyo,99,6.35
140.238.35.138,2096,2096,true,NRT,Asia Pacific,Tokyo,107,6.33
140.238.51.89,80,80,false,NRT,Asia Pacific,Tokyo,100,6.32
168.138.208.164,2053,2053,true,NRT,Asia Pacific,Tokyo,103,6.30
158.101.139.42,80,80,false,NRT,Asia Pacific,Tokyo,78,6.29
140.238.62.12,8880,8880,false,NRT,Asia Pacific,Tokyo,78,6.26
158.101.142.103,2053,2053,true,NRT,Asia Pacific,Tokyo,100,6.24
151.145.71.40,8880,8880,false,NRT,Asia Pacific,Tokyo,98,6.23
168.138.161.0,8080,8080,false,SIN,Asia Pacific,Singapore,189,6.18
138.2.9.66,2095,2095,false,NRT,Asia Pacific,Tokyo,100,6.16
132.145.54.84,8443,443,true,LHR,Europe,London,182,6.15
158.101.131.218,8080,8080,false,NRT,Asia Pacific,Tokyo,105,6.15
150.230.208.113,2083,2083,true,NRT,Asia Pacific,Tokyo,105,6.14
140.238.52.81,2086,2086,false,NRT,Asia Pacific,Tokyo,101,6.13
138.2.24.114,2096,2096,true,NRT,Asia Pacific,Tokyo,79,6.12
140.238.61.78,2095,2095,false,NRT,Asia Pacific,Tokyo,105,6.12
158.101.146.165,2096,2096,true,NRT,Asia Pacific,Tokyo,125,6.11
141.147.164.123,8080,8080,false,NRT,Asia Pacific,Tokyo,99,6.11
158.101.155.115,2096,2096,true,NRT,Asia Pacific,Tokyo,124,6.08
151.145.70.28,2082,2082,false,NRT,Asia Pacific,Tokyo,119,6.07
151.145.75.28,8880,8880,false,NRT,Asia Pacific,Tokyo,103,6.07
140.238.54.149,8443,8443,true,NRT,Asia Pacific,Tokyo,120,6.06
140.238.35.195,80,80,false,NRT,Asia Pacific,Tokyo,101,6.06
151.145.71.127,2086,2086,false,NRT,Asia Pacific,Tokyo,81,6.05
141.147.178.202,80,80,false,NRT,Asia Pacific,Tokyo,103,6.03
140.238.32.238,2052,2052,false,NRT,Asia Pacific,Tokyo,79,6.02
158.101.140.154,2082,2082,false,NRT,Asia Pacific,Tokyo,107,6.01
151.145.65.203,2095,2095,false,NRT,Asia Pacific,Tokyo,97,6.01
158.101.140.154,2095,2095,false,NRT,Asia Pacific,Tokyo,78,5.99
140.238.54.182,8443,8443,true,NRT,Asia Pacific,Tokyo,105,5.95
141.147.183.96,2095,2095,false,NRT,Asia Pacific,Tokyo,77,5.91
158.101.149.122,2082,2082,false,NRT,Asia Pacific,Tokyo,78,5.91
141.147.178.202,2096,2096,true,NRT,Asia Pacific,Tokyo,101,5.90
158.101.140.154,2052,2052,false,NRT,Asia Pacific,Tokyo,77,5.90
141.147.68.182,443,443,true,CDG,Europe,Paris,256,5.86
140.238.54.184,2053,2053,true,NRT,Asia Pacific,Tokyo,87,5.84
150.230.219.168,8443,8443,true,NRT,Asia Pacific,Tokyo,77,5.84
131.186.27.112,2096,443,true,ICN,Asia Pacific,Seoul,67,5.84
141.147.167.40,2053,2053,true,NRT,Asia Pacific,Tokyo,102,5.83
150.230.208.113,2087,2087,true,NRT,Asia Pacific,Tokyo,109,5.82
138.2.31.68,2052,2052,false,HKG,Asia Pacific,Hong Kong,165,5.81
151.145.66.219,8080,8080,false,NRT,Asia Pacific,Tokyo,114,5.81
140.238.35.138,8443,8443,true,NRT,Asia Pacific,Tokyo,99,5.80
150.230.212.9,2053,2053,true,NRT,Asia Pacific,Tokyo,128,5.80
158.101.154.70,2087,2087,true,NRT,Asia Pacific,Tokyo,109,5.78
158.101.143.49,2083,2083,true,NRT,Asia Pacific,Tokyo,83,5.76
141.147.181.148,2053,2053,true,NRT,Asia Pacific,Tokyo,100,5.75
140.238.39.33,2053,2053,true,NRT,Asia Pacific,Tokyo,102,5.75
141.147.182.70,2083,2083,true,NRT,Asia Pacific,Tokyo,79,5.72
138.2.117.219,443,443,true,ICN,Asia Pacific,Seoul,74,5.72
141.147.174.190,80,80,false,NRT,Asia Pacific,Tokyo,77,5.71
140.238.54.182,8880,8880,false,NRT,Asia Pacific,Tokyo,100,5.71
140.238.60.71,2052,2052,false,NRT,Asia Pacific,Tokyo,103,5.61
158.101.155.158,8880,8880,false,NRT,Asia Pacific,Tokyo,78,5.61
150.230.216.34,2095,2095,false,NRT,Asia Pacific,Tokyo,99,5.61
168.138.52.13,443,443,true,KIX,Asia Pacific,Osaka,103,5.60
168.138.196.237,80,80,false,NRT,Asia Pacific,Tokyo,114,5.58
141.147.178.135,8443,8443,true,HKG,Asia Pacific,Hong Kong,172,5.56
141.147.179.64,2053,2053,true,NRT,Asia Pacific,Tokyo,87,5.54
158.101.159.212,2096,2096,true,NRT,Asia Pacific,Tokyo,95,5.54
152.69.178.16,443,443,true,MEL,Oceania,Melbourne,98,5.54
138.2.31.68,2095,2095,false,HKG,Asia Pacific,Hong Kong,134,5.52
140.238.54.166,2082,2082,false,NRT,Asia Pacific,Tokyo,103,5.50
64.110.104.30,443,443,true,KIX,Asia Pacific,Osaka,100,5.48
141.147.72.240,443,443,true,FRA,Europe,Frankfurt,173,5.47
89.168.65.86,443,443,true,IAD,North America,Ashburn,229,5.47
158.101.136.239,2095,2095,false,NRT,Asia Pacific,Tokyo,100,5.45
129.146.248.140,443,443,true,LAX,North America,Los Angeles,247,5.43
132.226.7.217,443,443,true,NRT,Asia Pacific,Tokyo,74,5.40
168.138.185.28,2053,2053,true,SIN,Asia Pacific,Singapore,227,5.39
140.238.54.164,2095,2095,false,NRT,Asia Pacific,Tokyo,102,5.38
158.101.150.74,2052,2052,false,NRT,Asia Pacific,Tokyo,104,5.37
140.238.35.195,2052,2052,false,NRT,Asia Pacific,Tokyo,83,5.35
158.101.92.156,8080,8080,false,NRT,Asia Pacific,Tokyo,75,5.34
158.101.150.126,2053,2053,true,NRT,Asia Pacific,Tokyo,96,5.34
138.2.14.248,2082,2082,false,HKG,Asia Pacific,Hong Kong,142,5.31
168.138.50.249,443,443,true,KIX,Asia Pacific,Osaka,79,5.28
140.238.32.184,8080,8080,false,NRT,Asia Pacific,Tokyo,105,5.26
140.238.35.195,2095,2095,false,NRT,Asia Pacific,Tokyo,106,5.24
141.147.179.64,2082,2082,false,NRT,Asia Pacific,Tokyo,97,5.21
141.147.163.68,443,443,true,NRT,Asia Pacific,Tokyo,99,5.21
151.145.71.127,2082,2082,false,NRT,Asia Pacific,Tokyo,115,5.18
140.238.41.167,2086,2086,false,NRT,Asia Pacific,Tokyo,104,5.15
140.238.48.97,2086,2086,false,NRT,Asia Pacific,Tokyo,101,5.15
138.2.14.248,8443,8443,true,HKG,Asia Pacific,Hong Kong,172,5.13
158.101.92.156,8880,8880,false,NRT,Asia Pacific,Tokyo,98,5.13
141.147.189.242,2096,2096,true,NRT,Asia Pacific,Tokyo,120,5.13
151.145.70.28,2095,2095,false,NRT,Asia Pacific,Tokyo,75,5.07
140.238.39.21,2082,2082,false,NRT,Asia Pacific,Tokyo,87,5.01
129.150.63.96,2096,2096,true,SIN,Asia Pacific,Singapore,286,4.99
138.2.14.248,8080,8080,false,HKG,Asia Pacific,Hong Kong,166,4.99
140.238.54.182,2095,2095,false,NRT,Asia Pacific,Tokyo,101,4.97
141.147.189.242,2095,2095,false,NRT,Asia Pacific,Tokyo,111,4.96
138.2.14.248,8880,8880,false,HKG,Asia Pacific,Hong Kong,137,4.96
143.47.243.144,2053,443,true,LHR,Europe,London,160,4.95
140.238.51.184,2082,2082,false,NRT,Asia Pacific,Tokyo,106,4.95
168.138.197.222,8443,8443,true,NRT,Asia Pacific,Tokyo,93,4.93
150.230.214.218,2083,2083,true,NRT,Asia Pacific,Tokyo,97,4.92
140.238.54.164,2052,2052,false,NRT,Asia Pacific,Tokyo,104,4.92
140.238.60.71,8443,8443,true,NRT,Asia Pacific,Tokyo,104,4.91
158.101.92.156,2052,2052,false,NRT,Asia Pacific,Tokyo,105,4.90
151.145.66.219,2086,2086,false,NRT,Asia Pacific,Tokyo,114,4.84
141.147.186.210,2087,2087,true,NRT,Asia Pacific,Tokyo,88,4.81
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,188,4.79
140.238.213.209,443,443,true,MXP,Europe,Milan,236,4.78
138.2.15.8,2096,2096,true,NRT,Asia Pacific,Tokyo,103,4.76
132.145.54.84,2053,443,true,LHR,Europe,London,169,4.74
129.151.152.254,80,80,false,AMS,Europe,Amsterdam,156,4.73
158.101.139.42,2086,2086,false,NRT,Asia Pacific,Tokyo,78,4.72
168.138.161.0,2095,2095,false,SIN,Asia Pacific,Singapore,260,4.70
151.145.69.174,2052,2052,false,NRT,Asia Pacific,Tokyo,111,4.66
151.145.68.166,2082,2082,false,NRT,Asia Pacific,Tokyo,85,4.64
158.101.148.221,8080,8080,false,HKG,Asia Pacific,Hong Kong,161,4.63
84.235.169.234,443,443,true,AMS,Europe,Amsterdam,174,4.63
168.138.200.155,2083,2083,true,NRT,Asia Pacific,Tokyo,83,4.62
152.70.56.209,8443,443,true,AMS,Europe,Amsterdam,175,4.61
140.238.50.32,8880,8880,false,NRT,Asia Pacific,Tokyo,106,4.60
168.138.184.64,8443,8443,true,SIN,Asia Pacific,Singapore,229,4.59
140.238.36.216,2086,2086,false,NRT,Asia Pacific,Tokyo,81,4.54
132.226.193.37,2053,443,true,FRA,Europe,Frankfurt,241,4.52
150.230.20.156,8443,443,true,AMS,Europe,Amsterdam,183,4.49
138.2.24.114,2087,2087,true,NRT,Asia Pacific,Tokyo,101,4.47
146.235.219.98,443,443,true,SJC,North America,San Jose,229,4.47
158.101.148.221,2082,2082,false,HKG,Asia Pacific,Hong Kong,134,4.44
158.101.140.154,2096,2096,true,NRT,Asia Pacific,Tokyo,109,4.44
150.230.212.9,2087,2087,true,NRT,Asia Pacific,Tokyo,94,4.43
140.238.46.138,2086,2086,false,NRT,Asia Pacific,Tokyo,181,4.43
168.138.46.67,443,443,true,KIX,Asia Pacific,Osaka,101,4.43
158.101.145.246,2052,2052,false,NRT,Asia Pacific,Tokyo,108,4.42
40.233.77.86,2096,443,true,YYZ,North America,Toronto,282,4.42
138.2.14.248,80,80,false,HKG,Asia Pacific,Hong Kong,155,4.38
146.235.227.37,443,443,true,SJC,North America,San Jose,235,4.37
151.145.70.28,80,80,false,NRT,Asia Pacific,Tokyo,99,4.36
193.123.233.143,2096,80,false,NRT,Asia Pacific,Tokyo,90,4.33
150.230.212.87,2087,2087,true,NRT,Asia Pacific,Tokyo,109,4.32
158.101.140.252,80,80,false,NRT,Asia Pacific,Tokyo,102,4.32
144.24.189.21,8443,443,true,FRA,Europe,Frankfurt,162,4.28
140.238.52.141,2095,2095,false,NRT,Asia Pacific,Tokyo,99,4.26
152.70.59.90,8443,443,true,AMS,Europe,Amsterdam,177,4.25
151.145.75.28,2095,2095,false,NRT,Asia Pacific,Tokyo,111,4.21
158.101.140.252,2052,2052,false,NRT,Asia Pacific,Tokyo,99,4.21
152.67.248.119,443,443,true,SJC,North America,San Jose,221,4.19
140.238.50.32,2096,2096,true,NRT,Asia Pacific,Tokyo,131,4.15
141.144.247.111,443,443,true,FRA,Europe,Frankfurt,246,4.13
151.145.66.219,2095,2095,false,NRT,Asia Pacific,Tokyo,103,4.11
192.9.132.76,443,443,true,SJC,North America,San Jose,188,4.11
168.138.184.64,2086,2086,false,SIN,Asia Pacific,Singapore,286,4.10
141.147.164.123,8443,8443,true,NRT,Asia Pacific,Tokyo,99,4.08
138.2.6.252,8880,8880,false,NRT,Asia Pacific,Tokyo,101,4.02
141.147.178.135,8080,8080,false,HKG,Asia Pacific,Hong Kong,161,4.02
158.101.92.156,80,80,false,NRT,Asia Pacific,Tokyo,101,4.02
168.138.161.0,2053,2053,true,SIN,Asia Pacific,Singapore,182,3.99
158.101.158.238,2053,2053,true,NRT,Asia Pacific,Tokyo,107,3.96
140.238.61.78,8443,8443,true,NRT,Asia Pacific,Tokyo,75,3.92
158.180.14.84,443,443,true,CDG,Europe,Paris,171,3.89
129.150.63.96,2087,2087,true,SIN,Asia Pacific,Singapore,275,3.81
151.145.69.105,80,80,false,HKG,Asia Pacific,Hong Kong,158,3.78
158.101.155.115,8880,8880,false,NRT,Asia Pacific,Tokyo,77,3.76
158.101.148.221,2053,2053,true,HKG,Asia Pacific,Hong Kong,166,3.73
168.138.196.237,2087,2087,true,NRT,Asia Pacific,Tokyo,86,3.57
140.238.35.195,2086,2086,false,NRT,Asia Pacific,Tokyo,107,3.56
150.230.221.219,2083,2083,true,NRT,Asia Pacific,Tokyo,102,3.55
143.47.236.79,443,443,true,FRA,Europe,Frankfurt,203,3.53
151.145.65.203,80,80,false,NRT,Asia Pacific,Tokyo,101,3.51
140.238.32.112,8443,8443,true,NRT,Asia Pacific,Tokyo,112,3.46
138.2.6.252,8080,8080,false,NRT,Asia Pacific,Tokyo,99,3.42
151.145.71.40,2052,2052,false,NRT,Asia Pacific,Tokyo,100,3.41
143.47.253.128,443,443,true,IAD,North America,Ashburn,272,3.40
140.238.39.33,2095,2095,false,NRT,Asia Pacific,Tokyo,105,3.38
129.150.63.96,8443,8443,true,SIN,Asia Pacific,Singapore,266,3.33
40.233.77.86,443,443,true,YYZ,North America,Toronto,302,3.33
138.2.14.248,2083,2083,true,HKG,Asia Pacific,Hong Kong,152,3.31
164.152.34.166,80,8080,false,GRU,South America,São Paulo,365,3.28
151.145.69.105,2052,2052,false,HKG,Asia Pacific,Hong Kong,158,3.26
150.136.241.40,443,443,true,IAD,North America,Ashburn,220,3.23
150.230.212.9,2083,2083,true,NRT,Asia Pacific,Tokyo,131,3.21
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,121,3.18
158.101.159.212,2082,2082,false,NRT,Asia Pacific,Tokyo,102,3.18
131.186.38.135,2083,2083,true,NRT,Asia Pacific,Tokyo,100,3.16
168.138.185.28,2083,2083,true,SIN,Asia Pacific,Singapore,236,3.10
130.162.160.194,443,443,true,FRA,Europe,Frankfurt,271,3.06
213.35.100.87,443,443,true,SIN,Asia Pacific,Singapore,25,3.02
131.186.38.135,2082,2082,false,NRT,Asia Pacific,Tokyo,103,2.99
168.138.161.0,2052,2052,false,SIN,Asia Pacific,Singapore,251,2.92
158.101.140.252,2086,2086,false,NRT,Asia Pacific,Tokyo,104,2.90
130.61.206.223,443,443,true,FRA,Europe,Frankfurt,247,2.90
151.145.66.219,8880,8880,false,NRT,Asia Pacific,Tokyo,110,2.77
138.2.6.252,2053,2053,true,NRT,Asia Pacific,Tokyo,88,2.72
140.238.54.164,80,80,false,NRT,Asia Pacific,Tokyo,105,2.64
144.21.37.23,443,443,true,FRA,Europe,Frankfurt,208,2.63
140.238.32.112,2095,2095,false,NRT,Asia Pacific,Tokyo,102,2.63
144.21.36.95,443,0,true,FRA,Europe,Frankfurt,182,2.60
158.101.144.189,80,80,false,NRT,Asia Pacific,Tokyo,77,2.59
158.178.153.58,443,443,true,FRA,Europe,Frankfurt,166,2.59
143.47.182.56,2053,443,true,AMS,Europe,Amsterdam,182,2.57
150.230.120.229,443,443,true,FRA,Europe,Frankfurt,257,2.56
141.147.19.226,443,443,true,FRA,Europe,Frankfurt,258,2.53
158.101.140.252,8080,8080,false,NRT,Asia Pacific,Tokyo,102,2.48
146.235.18.32,443,443,true,SIN,Asia Pacific,Singapore,31,2.46
158.101.92.156,2082,2082,false,NRT,Asia Pacific,Tokyo,110,2.46
150.230.20.156,2053,443,true,AMS,Europe,Amsterdam,184,2.45
158.101.159.181,80,80,false,NRT,Asia Pacific,Tokyo,105,2.43
158.178.129.114,8443,443,true,TLV,Middle East,Tel Aviv,189,2.43
141.147.170.160,8443,8443,true,NRT,Asia Pacific,Tokyo,98,2.42
158.178.149.128,443,443,true,FRA,Europe,Frankfurt,232,2.38
143.47.182.56,8443,443,true,AMS,Europe,Amsterdam,174,2.31
151.145.69.174,2082,2082,false,NRT,Asia Pacific,Tokyo,107,2.27
138.2.92.11,2053,2053,true,SIN,Asia Pacific,Singapore,237,2.25
150.230.216.34,2083,2083,true,NRT,Asia Pacific,Tokyo,113,2.24
150.230.213.95,8443,8443,true,NRT,Asia Pacific,Tokyo,76,2.24
150.230.216.34,8080,8080,false,NRT,Asia Pacific,Tokyo,100,2.23
150.230.213.95,2083,2083,true,NRT,Asia Pacific,Tokyo,107,2.23
138.2.6.252,2087,2087,true,NRT,Asia Pacific,Tokyo,81,2.16
168.138.184.64,2082,2082,false,SIN,Asia Pacific,Singapore,238,2.13
158.101.140.252,8880,8880,false,NRT,Asia Pacific,Tokyo,107,2.13
140.238.36.216,8880,8880,false,NRT,Asia Pacific,Tokyo,115,2.11
168.138.211.145,443,443,true,NRT,Asia Pacific,Tokyo,108,2.09
158.101.140.252,2083,2083,true,NRT,Asia Pacific,Tokyo,99,2.08
138.2.12.32,2096,2096,true,NRT,Asia Pacific,Tokyo,79,2.04
141.147.170.160,8080,8080,false,NRT,Asia Pacific,Tokyo,75,2.01
141.144.197.207,443,443,true,CDG,Europe,Paris,229,1.97
152.69.215.14,2083,2083,true,SIN,Asia Pacific,Singapore,164,1.97
158.101.140.252,8443,8443,true,NRT,Asia Pacific,Tokyo,77,1.96
158.178.129.114,2053,443,true,TLV,Middle East,Tel Aviv,197,1.94
152.69.215.14,8443,8443,true,SIN,Asia Pacific,Singapore,214,1.92
168.138.208.17,2082,2082,false,NRT,Asia Pacific,Tokyo,103,1.91
140.238.35.138,2087,2087,true,NRT,Asia Pacific,Tokyo,107,1.91
168.138.196.164,2053,2053,true,HKG,Asia Pacific,Hong Kong,163,1.87
158.101.146.160,2053,2053,true,NRT,Asia Pacific,Tokyo,113,1.84
158.101.155.115,8443,8443,true,NRT,Asia Pacific,Tokyo,100,1.81
141.147.178.115,2082,2082,false,NRT,Asia Pacific,Tokyo,100,1.80
158.101.149.52,2053,2053,true,NRT,Asia Pacific,Tokyo,112,1.73
168.138.196.164,8443,8443,true,HKG,Asia Pacific,Hong Kong,139,1.70
158.101.142.200,8443,443,true,NRT,Asia Pacific,Tokyo,179,1.68
168.138.161.0,2086,2086,false,SIN,Asia Pacific,Singapore,209,1.65
140.238.32.112,2082,2082,false,NRT,Asia Pacific,Tokyo,115,1.64
152.70.53.71,443,443,true,FRA,Europe,Frankfurt,174,1.64
168.138.184.64,8080,8080,false,SIN,Asia Pacific,Singapore,241,1.61
138.2.6.252,2095,2095,false,NRT,Asia Pacific,Tokyo,99,1.57
141.147.166.189,8443,8443,true,NRT,Asia Pacific,Tokyo,99,1.57
168.138.196.237,2087,2087,true,NRT,Asia Pacific,Tokyo,111,1.48
141.147.170.160,2083,2083,true,NRT,Asia Pacific,Tokyo,98,1.47
158.101.140.252,2087,2087,true,NRT,Asia Pacific,Tokyo,101,1.47
129.150.63.96,80,80,false,SIN,Asia Pacific,Singapore,233,1.44
140.238.62.12,2053,2053,true,NRT,Asia Pacific,Tokyo,134,1.40
141.147.170.160,80,80,false,NRT,Asia Pacific,Tokyo,77,1.40
140.238.38.245,2086,2086,false,NRT,Asia Pacific,Tokyo,108,1.37
193.123.233.143,2083,80,false,NRT,Asia Pacific,Tokyo,75,1.36
143.47.246.49,443,443,true,FRA,Europe,Frankfurt,197,1.33
132.145.8.136,443,443,true,EWR,North America,Newark,248,1.30
140.238.52.81,2052,2052,false,NRT,Asia Pacific,Tokyo,114,1.28
158.101.148.221,8880,8880,false,HKG,Asia Pacific,Hong Kong,166,1.27
140.238.48.97,2082,2082,false,NRT,Asia Pacific,Tokyo,81,1.24
158.178.149.251,443,443,true,FRA,Europe,Frankfurt,272,1.24
141.147.167.44,2087,2087,true,NRT,Asia Pacific,Tokyo,75,1.19
158.101.140.252,2095,2095,false,NRT,Asia Pacific,Tokyo,99,1.17
168.138.161.0,8880,8880,false,SIN,Asia Pacific,Singapore,233,1.17
168.138.161.0,80,80,false,SIN,Asia Pacific,Singapore,164,1.15
140.238.35.138,2053,2053,true,NRT,Asia Pacific,Tokyo,105,1.14
138.2.13.200,2053,2053,true,NRT,Asia Pacific,Tokyo,94,1.14
141.147.89.5,443,443,true,FRA,Europe,Frankfurt,244,1.11
140.238.54.164,2082,2082,false,NRT,Asia Pacific,Tokyo,87,1.09
158.101.147.4,2083,2083,true,NRT,Asia Pacific,Tokyo,112,1.03
158.101.155.158,2053,2053,true,NRT,Asia Pacific,Tokyo,120,1.01
158.101.133.129,8443,8443,true,NRT,Asia Pacific,Tokyo,111,0.99
141.147.174.190,2053,2053,true,NRT,Asia Pacific,Tokyo,136,0.99
84.235.164.183,443,443,true,FRA,Europe,Frankfurt,250,0.97
141.147.186.210,2096,2096,true,NRT,Asia Pacific,Tokyo,83,0.97
130.162.33.32,443,443,true,AMS,Europe,Amsterdam,234,0.96
140.238.32.112,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.95
158.101.140.252,2053,2053,true,NRT,Asia Pacific,Tokyo,100,0.95
152.69.215.14,80,80,false,SIN,Asia Pacific,Singapore,194,0.94
158.101.92.156,2095,2095,false,NRT,Asia Pacific,Tokyo,88,0.93
151.145.64.170,8080,8080,false,NRT,Asia Pacific,Tokyo,114,0.91
141.147.160.86,2053,2053,true,NRT,Asia Pacific,Tokyo,112,0.89
129.159.200.32,443,443,true,FRA,Europe,Frankfurt,189,0.88
158.101.150.74,8443,8443,true,NRT,Asia Pacific,Tokyo,104,0.82
151.145.64.170,2082,2082,false,NRT,Asia Pacific,Tokyo,80,0.82
158.101.140.252,2082,2082,false,NRT,Asia Pacific,Tokyo,81,0.77
141.147.181.148,8443,8443,true,NRT,Asia Pacific,Tokyo,77,0.77
150.230.20.25,443,443,true,FRA,Europe,Frankfurt,177,0.77
168.138.161.0,2082,2082,false,SIN,Asia Pacific,Singapore,233,0.76
158.101.148.221,2083,2083,true,HKG,Asia Pacific,Hong Kong,162,0.70
158.101.154.70,80,80,false,NRT,Asia Pacific,Tokyo,107,0.64
150.230.216.117,2096,2096,true,NRT,Asia Pacific,Tokyo,128,0.61
140.238.32.112,2053,2053,true,NRT,Asia Pacific,Tokyo,119,0.55
168.138.185.28,2095,2095,false,SIN,Asia Pacific,Singapore,208,0.55
151.145.64.170,2052,2052,false,NRT,Asia Pacific,Tokyo,78,0.55
168.138.185.28,2052,2052,false,SIN,Asia Pacific,Singapore,248,0.53
158.101.148.221,2052,2052,false,HKG,Asia Pacific,Hong Kong,155,0.53
168.138.185.234,443,443,true,SIN,Asia Pacific,Singapore,15,0.36
149.130.218.26,80,80,false,ORD,North America,Chicago,218,0.35
158.101.169.13,2053,443,true,FRA,Europe,Frankfurt,250,0.32
129.146.60.210,443,443,true,LAX,North America,Los Angeles,178,0.32
168.138.185.28,2087,2087,true,SIN,Asia Pacific,Singapore,195,0.32
129.150.63.96,2053,2053,true,SIN,Asia Pacific,Singapore,294,0.31
129.80.87.156,443,0,true,IAD,North America,Ashburn,248,0.29
141.144.204.72,443,443,true,FRA,Europe,Frankfurt,232,0.28
129.159.241.172,443,443,true,FRA,Europe,Frankfurt,234,0.27
152.70.60.118,443,443,true,FRA,Europe,Frankfurt,175,0.25
132.145.167.207,443,443,true,IAD,North America,Ashburn,223,0.24
168.138.184.64,2053,2053,true,SIN,Asia Pacific,Singapore,240,0.24
168.138.161.0,8443,8443,true,SIN,Asia Pacific,Singapore,247,0.22
168.138.184.64,2096,2096,true,SIN,Asia Pacific,Singapore,235,0.21
158.178.146.84,80,0,false,AMS,Europe,Amsterdam,174,0.21
152.69.215.14,2095,2095,false,SIN,Asia Pacific,Singapore,170,0.19
129.150.49.14,443,443,true,SIN,Asia Pacific,Singapore,14,0.18
152.67.211.182,80,0,false,ICN,Asia Pacific,Seoul,68,0.18
152.69.215.14,8080,8080,false,SIN,Asia Pacific,Singapore,253,0.18
168.138.161.0,2096,2096,true,SIN,Asia Pacific,Singapore,248,0.18
151.145.64.170,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.16
158.101.140.154,8080,8080,false,NRT,Asia Pacific,Tokyo,102,0.15
168.138.184.64,2083,2083,true,SIN,Asia Pacific,Singapore,177,0.14
138.2.13.57,80,0,false,NRT,Asia Pacific,Tokyo,98,0.13
146.56.46.54,80,0,false,ICN,Asia Pacific,Seoul,69,0.12
141.147.61.116,2053,443,true,FRA,Europe,Frankfurt,185,0.11
143.47.182.76,80,0,false,AMS,Europe,Amsterdam,168,0.10
129.146.42.46,8080,80,false,LAX,North America,Los Angeles,210,0.10
138.2.230.61,80,0,false,SJC,North America,San Jose,189,0.09
168.138.197.87,80,0,false,NRT,Asia Pacific,Tokyo,114,0.09
150.230.6.128,80,0,false,KIX,Asia Pacific,Osaka,102,0.09
141.144.193.107,80,80,false,AMS,Europe,Amsterdam,185,0.08
152.67.251.79,80,0,false,SJC,North America,San Jose,195,0.08
152.70.237.47,80,0,false,NRT,Asia Pacific,Tokyo,99,0.08
138.2.11.227,80,0,false,NRT,Asia Pacific,Tokyo,80,0.06
132.226.0.181,80,0,false,NRT,Asia Pacific,Tokyo,78,0.06
168.138.78.149,8443,8443,true,YUL,North America,Montréal,333,0.06
192.9.235.224,80,0,false,SJC,North America,San Jose,218,0.06
151.145.65.108,80,0,false,NRT,Asia Pacific,Tokyo,112,0.06
138.2.234.238,80,0,false,SJC,North America,San Jose,231,0.06
158.101.136.221,80,0,false,NRT,Asia Pacific,Tokyo,97,0.06
130.61.211.43,2096,443,true,FRA,Europe,Frankfurt,175,0.06
143.47.178.255,80,0,false,AMS,Europe,Amsterdam,168,0.06
132.226.8.9,80,0,false,NRT,Asia Pacific,Tokyo,105,0.06
138.2.14.77,80,0,false,NRT,Asia Pacific,Tokyo,102,0.06
138.2.27.113,80,0,false,NRT,Asia Pacific,Tokyo,83,0.06
158.101.93.200,8880,0,false,NRT,Asia Pacific,Tokyo,109,0.05
158.101.136.221,8080,0,false,NRT,Asia Pacific,Tokyo,101,0.05
130.61.203.115,8443,443,true,FRA,Europe,Frankfurt,175,0.05
132.226.8.9,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.05
158.101.93.200,2052,0,false,NRT,Asia Pacific,Tokyo,83,0.05
132.226.8.9,8080,0,false,NRT,Asia Pacific,Tokyo,99,0.05
138.2.19.154,80,0,false,NRT,Asia Pacific,Tokyo,94,0.05
138.2.14.77,8080,0,false,NRT,Asia Pacific,Tokyo,101,0.05
144.24.87.205,80,0,false,ICN,Asia Pacific,Seoul,67,0.05
151.145.65.108,2082,0,false,NRT,Asia Pacific,Tokyo,112,0.05
140.238.37.162,8080,0,false,NRT,Asia Pacific,Tokyo,76,0.05
150.230.217.29,8080,0,false,NRT,Asia Pacific,Tokyo,103,0.05
138.2.26.80,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.05
150.230.213.65,2086,0,false,NRT,Asia Pacific,Tokyo,105,0.05
138.2.11.227,2086,0,false,NRT,Asia Pacific,Tokyo,101,0.05
40.233.85.79,80,0,false,YYZ,North America,Toronto,290,0.05
158.101.93.200,2082,0,false,NRT,Asia Pacific,Tokyo,99,0.05
141.148.227.230,80,0,false,AMS,Europe,Amsterdam,169,0.05
158.101.136.128,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.05
158.101.136.221,2082,0,false,NRT,Asia Pacific,Tokyo,101,0.04
158.101.136.128,2082,0,false,NRT,Asia Pacific,Tokyo,109,0.04
138.2.6.248,2082,0,false,NRT,Asia Pacific,Tokyo,100,0.04
138.2.19.154,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.04
168.138.185.253,80,0,false,SIN,Asia Pacific,Singapore,228,0.04
